No,RASdeg,DESdeg,RAJ2000,DEJ2000,RAWdeg,DEWdeg,z,M1450,imag,e_imag,SDSS,KOAjobID,extracted,use
142,179.798040347,31.5742473977,179.79804166666665,31.57424722222222,179.7980674,31.5742393,3.0380000000000003,-27.904319,17.340769,0.022297,J115911.53+313427.2,,,
143,32.826230140999996,14.869564901099999,32.826229166666664,14.869563888888884,32.826211,14.8696163,3.58,-27.89995200000001,17.657047,0.017641,J021118.29+145210.4,,,
144,196.269785211,30.2018962696,196.2697833333333,30.201897222222208,196.2697812,30.2018942,3.8,-27.898261,17.784128,0.013982,J130504.74+301206.8,,,
145,231.150359917,21.3858613303,231.15035833333332,21.385861111111108,231.1503814,21.3859287,3.592,-27.897216,17.666178,0.016296,J152436.08+212309.1,,,
146,128.983723913,25.513346872399996,128.983725,25.51334722222222,128.98370659999998,25.5133209,3.36,-27.896213,17.574972,0.012034,J083556.09+253048.0,,,
147,27.8579462567,30.9112369948,27.85794583333333,30.911236111111112,27.8579588,30.911245500000003,3.152,-27.891698,17.437217999999998,0.016799,J015125.90+305440.4,,,
148,21.4448362654,21.256144934800002,21.4448375,21.25614444444444,21.4447955,21.2561305,3.93,-27.889733000000003,17.872856,0.014652000000000004,J012546.76+211522.1,,,
149,167.535906347,2.74946511506,167.5359083333333,2.7494638888888887,167.5358969,2.7494771,4.117,-27.889213,17.977509,0.017157,J111008.61+024458.0,,,
150,253.067137627,49.4674945064,253.0671375,49.46749444444443,253.0671295,49.4674943,2.967,-27.887702,17.314487,0.015330000000000003,J165216.11+492802.9,,,
151,186.84839175599998,44.7732190043,186.84839166666663,44.773219444444436,186.8483652,44.7732117,3.281,-27.884259000000004,17.522476,0.014411000000000004,J122723.61+444623.5,,,
152,41.0076906547,-1.56771720518,41.00769166666665,-1.5677166666666664,41.00768920000001,-1.5677514,4.01,-27.882843,17.922264000000006,0.01891,J024401.84-013403.7,125016.0,True,False
153,175.84882579599997,19.5800201283,175.84882499999995,19.580019444444442,175.8488181,19.5799858,3.3480000000000003,-27.876504,17.586374,0.021369,J114323.71+193448.0,,,
154,246.334662346,22.9758028316,246.3346625,22.975802777777766,246.3346422,22.975835600000003,3.775,-27.873526,17.791292000000006,0.015115,J162520.31+225832.8,,,
155,192.299823415,21.913563264,192.299825,21.913563888888888,192.2998212,21.9135672,3.36,-27.868387,17.603088,0.015059,J124911.95+215448.8,,,
156,347.90153070699995,24.970158066,347.90152916666665,24.97015833333333,347.90153619999984,24.9701519,3.992,-27.862812,17.932875,0.016544999999999997,J231136.36+245812.5,,,
157,41.1991280796,-8.268344084,41.19912916666666,-8.268344444444441,41.1991343,-8.2683462,4.0710000000000015,-27.861219,17.976528,0.0108,J024447.79-081606.0,,,
158,197.772980008,51.0105958295,197.77297916666663,51.010594444444436,197.7729486,51.01072960000001,3.151,-27.857622,17.470175,0.022332,J131105.51+510038.1,5285.0,True,False
159,158.734636524,3.98317264003,158.7346375,3.9831722222222217,158.73460559999995,3.983175,3.361,-27.854976,17.617426000000005,0.01128,J103456.31+035859.4,,,
